unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
B000660OV8:tango_tanga_all_night_long:danielle_lane,B000660OV8,Tango Tango: Apparel,apparel,18 of 19,5.0,Tango Tanga All Night Long,"October 23, 2005",Danielle Lane,"Horseshoe, North Carolina","Wow are these hot. Makes me want to hop a flight to Rio and dance a vacation away. These guys are way cool and they don't show through your clothes. The lace is soft and sexy, not machine washable though, but at six bucks, if you forget, you can just buy more. You'll probably want them in several colors, I know I do"
"B000660OV8:comfort_and_sexy:le_andra_avitia_""le_ann""",B000660OV8,Tango Tango: Apparel,apparel,14 of 14,4.0,Comfort and Sexy,"September 26, 2005","Le Andra Avitia ""Le Ann""","Las Vegas, NV","It was more comfortable than I suspected. My husband had a positive response which was good, I was defenitly satisfied with the product"
B000660OV8:higher_quality_than_expected:angry_cook,B000660OV8,Tango Tango: Apparel,apparel,6 of 6,5.0,Higher Quality than Expected,"June 28, 2005",Angry Cook,,"For six dollars, I expected a rough, uncomfortable, but still sexy product.  The pair that I got feels incredibly soft.  I am impressed.  Unfortunately, I have not yet seen it on my GF, but it does look good in the picture.."
"B000H45R4S:super_sexy,_comfortable_boots!:g._kwan",B000H45R4S,Nine West Women's Varina Boot: Apparel,apparel,,5.0,"Super sexy, comfortable boots!","April 17, 2007",G. Kwan,,These boots are so sexy and will make you so much taller when you're wearing them. I absolutely love my new boots and they look so good with a pair of jeans and comfortable enough to wear all day long. You'll love them as much as I do. The size fits a little on the big side so best thing would be to go to a Nine West store to try out the size before you purchase online but online prices are definately cheaper. What a deal!!
B000H45R4S:nine_west_boot_review:mary_c._williams,B000H45R4S,Nine West Women's Varina Boot: Apparel,apparel,,5.0,Nine West boot review,"March 31, 2007",Mary C. Williams,,These boots are great.  I got them on clearance for $39.99 and couldn't be happier.  They're comfortable and stylish and look great with jeans.  Nice quality
B000H45R4S:where_are_my_shoes?:yan_mao,B000H45R4S,Nine West Women's Varina Boot: Apparel,apparel,0 of 2,1.0,where are my shoes?,"March 9, 2007",Yan Mao,"MONTEREY PARK, CA United States",I have not received my shoes until today. Whare are they
B000H45R4S:nice_boots:mnf80,B000H45R4S,Nine West Women's Varina Boot: Apparel,apparel,2 of 2,5.0,Nice boots,"December 6, 2006",MNF80,"Queens, NY","I just bought these boots in Med Brown today and they are very nice. True to size. I always enjoy purchasing boots from Nine West because the quality is always good and the prices reasonable. My only suggestion is that if anyone is going to purchase these boots, I suggest shop around because I got them on sale for $59.99 at Century 21. Amazon usually has good deals but not this time around"
B0009KCW2A:big_turnaround:borg_cube,B0009KCW2A,Lifeguard Short: Apparel,apparel,,4.0,Big turnaround,"April 21, 2007",Borg Cube,Trinidad and Tobago,"Just received this item, excellent fit, great quality...and the free gift was a nice surprise. Had one disappointment before, but I'm glad I bought Andrew Christian this time"
"B0009KCW2A:love_these_swim_trunks:m._biery_""eternal_groove""",B0009KCW2A,Lifeguard Short: Apparel,apparel,1 of 1,5.0,Love these swim trunks,"March 27, 2007","M. Biery ""Eternal Groove""","Tucson, AZ","As a 37 y.o. biathlon who's pretty fit, I'm sick of wearing those mid-length, baggy swim trunks I've had since I was...well, forever.  When I saw Casino Royale (new James Bond flick), I realized I wanted to get some of those 50's-era boxy shorts.  That's exactly what these are.  Very cool.  Also, prompt shipping and excellent support from Andrew Christian.  Update your beach look to something other than 1982"
"B000EY60FQ:happy_hubby_:_)_:erin_miller_""af_wife_&_mom_of_2""",B000EY60FQ,Babe Ruth New York Yankees Cooperstown Player Name & Number T-Shirt: Apparel,apparel,,5.0,Happy Hubby : ) ,"March 23, 2007","Erin Miller ""AF Wife & Mom of 2""",Somewhere in Europe,I purchased this shirt for my husband.  He is thrilled.  Good quality garment.  Washed well. 
B000EY60FQ:a_perfect_christmas:m._lugo,B000EY60FQ,Babe Ruth New York Yankees Cooperstown Player Name & Number T-Shirt: Apparel,apparel,,5.0,A Perfect Christmas,"January 18, 2007",M. Lugo,,"My nephew had requested a Babe Ruth t-shirt for Christmas.  I am notorius for buying LATE and there were only 4 business days left. To my surprise, during the busiest time of the year, the shirt was wrapped and under the tree.  My nephew was so excited when he opened his gift!!!  The shirt was exactly what he wanted and the quality was excellent!!  The shirt was from Fans Edge and they did an EXCELLENT job shipping the item out F-A-S-T"
B0009NUIUU:authentic_pigment_tote_bag:susan_p._barrell,B0009NUIUU,Authentic Pigment Tote Bag: Apparel,apparel,4 of 4,5.0,Authentic Pigment Tote Bag,"March 17, 2007",Susan P. Barrell,"Lakewood, NJ United States","Excellent.  Roomy enough for my shopping, yet ""small"" enough to carry without endangering others. Strong and well-made too. Wonderful earthy pigment.  Definitely a great purchase. "
B0009NUIUU:exactly_what_i_wanted:c._burger,B0009NUIUU,Authentic Pigment Tote Bag: Apparel,apparel,11 of 13,5.0,EXACTLY what I wanted,"June 24, 2006",C. Burger,,"I just received my tote bag.  It is exactly what I hoped it would be.  The pigment color is soft.  The bag is very strong, well-sewn and roomy.  I like the sturdy handles and the neat snap at the top.  I received this item in 6 days from the order date.  It's a great bag"
"B0002TW0JS:great_socks_for_a_good_price:david_bitting_""ding_dong_daddy""",B0002TW0JS,"Gold Toe Men's Cotton Fluffies Casual Sock, 3-Pack: Apparel",apparel,,4.0,great socks for a good price,"February 10, 2007","David Bitting ""Ding Dong Daddy""","Dumas, Texas",These socks are of very fine quality and the price is very good.
"B0002TW0JS:bought_these_on_the_strength_of_the_other_reviews_and_i_second_their_opinions:patrick_d._goonan_""www.meaningful-life.us""",B0002TW0JS,"Gold Toe Men's Cotton Fluffies Casual Sock, 3-Pack: Apparel",apparel,12 of 12,5.0,Bought these on the strength of the other reviews and I second their opinions,"January 13, 2007","Patrick D. Goonan ""www.meaningful-life.us""","Pleasanton, CA","I bought these socks on the strength of the other reviews.  I won't repeat what these reviewers said except to say that I agree they are the best white socks you can get.  However, I will add some additional information that they did not necessarily mention.

These socks are obviously well made and fairly thick.  However, they are not too thick which is a concern that I had.  They are much thicker and softer than Gold Toes Cotton Crew socks, but you must also pay for this i.e. $9.00 vs. $15.00.  On the other hand, I estimate these socks will stand up to laundering better, last much longer and will stay up with repeated washing.

The exact composition of these socks is:  84% combed cotton, 15% stretch nylon and 1% spandex.  The less expensive socks I reference above are 82% combed cotton, 17% stretch nylon and 1% spandex.  One would think this wouldn't make much difference in terms of durability, but there seems to be more weight and material overall in the higher quality socks.

I have also had some experience with the WHITE COTTON CREW socks and while they are absorbent because of the high cotton content, I don't feel they held up to repeated washing well.  I also don't think they are much better than less expensively priced socks by other manufacturers.  However, the WHITE FLUFFIES are a quantum leap up and worth the extra money"
"B0002TW0JS:the_best_""white_cotton_casual_sock""_you_can_buy:yvonne_m._sosville",B0002TW0JS,"Gold Toe Men's Cotton Fluffies Casual Sock, 3-Pack: Apparel",apparel,18 of 18,5.0,"The best ""white cotton casual sock"" you can buy","February 25, 2006",Yvonne M. Sosville,"Oxford, MI USA","These are NOT the ""Cheap-O"" white socks. They are the Gold Toe White Fluffies we all look for ! Extra heavy cotton weight to absorb sweat and provide that soft cushion feeling for your feet. The elastic bind holds the socks up just fine without the top coming undone after many washes. I wear white socks everyday and buy 2-dozen at a time. These socks will last me 5-years ! Remember ..wash them with cold water and tumble dry on ""low heat"" to make the cotton fabric last a long time"
B0002TW0JS:navy_is_a_very_very_dark_blue:thomas_b._gross,B0002TW0JS,"Gold Toe Men's Cotton Fluffies Casual Sock, 3-Pack: Apparel",apparel,20 of 21,5.0,Navy is a very very dark blue,"March 16, 2005",Thomas B. Gross,"Winchester, MA USA","I would never give Gold Toe Cotton Fluffies anything less than 5 stars; they are one of my favorite things, but I want to caution people that the color ""Navy"" is, to my human eyes at least, virtually identical to ""Black.""

I love my socks, but I have a real problem matching them up when I sort my laundry, and it's not as though I am color-blind.  I fear that it will be a challenge to distinguish these from true black socks when they come out of the dryer.

About 25-years-ago, Gold Toe manufactured Cotton Fluffies in a much wider variety of colors.  I would pay a lot of money for a new pair of Kelly Green Cotton Fluffies, should they ever be re-issued.  I think Gold Toe may be missing out on a real opportunity to market their socks in limited edition colors, like VW Beetles or Beanie Babies"
"B000EH4X20:great_product:a._rocconi_""arockpike""",B000EH4X20,DKNY Genuine Leather Money Clip w/ Free Gift Box: Apparel,apparel,,4.0,great product,"April 5, 2007","A. Rocconi ""arockpike""","Los Angeles, CA  USA",great product for the price...only complaint is that the clip becomes loose after a while but all wallets like this are the sam
"B000F7R2MC:smaller_than_expected:ellis_a._muncy_""sonny""",B000F7R2MC,Lauren Hansen Women's Hand Crochet V neck with Circle Crochet: Apparel,apparel,4 of 4,4.0,Smaller than expected,"January 15, 2007","Ellis A. Muncy ""Sonny""","Galax, VA, USA","Very nice, but this runs real small. I ordered 2, one small and one XL, The XL would be about a medium. Hope this helps others when ordering."
B0000AADNE:east_bay_gym_sack:roy_q,B0000AADNE,Eastbay Gym Sack: Apparel,apparel,1 of 1,5.0,East bay gym sack,"February 20, 2007",Roy Q,,Great bag very durable.  I was concerned about how well it was put together and this bag is great
B000ABBFY4:i_love_these_shoes!!:gwendalynn,B000ABBFY4,KangaROOS Women's Ruby 26 Athletic Casual: Apparel,apparel,,5.0,I LOVE these shoes!!,"August 13, 2006",Gwendalynn,"Salem, Wisconsin United States",Just recieved these yesterday and fell in love... They are even cuter than they look in the picture!!  This is a very lightweight shoe with great cushioning in the heel.  I think KangaROOS is my new favorite shoe brand
"B0007Q3TI2:comfy_and_cute!:jennifer_craddick_""cathlcgrl:)""",B0007Q3TI2,Gold Toe Women's Tonal Argyle Knee High Sock: Apparel,apparel,,5.0,Comfy and cute!,"March 16, 2007","Jennifer Craddick ""cathlcgrl:)""","Chicago, IL","This sock is great!  It's the cute argyle pattern, just the right thickness, and the fit is great, even for a larger calf"
"B0007Q3TI2:i_love_these_socks:k._berry-maffeo_""kim""",B0007Q3TI2,Gold Toe Women's Tonal Argyle Knee High Sock: Apparel,apparel,,5.0,I love these socks,"January 24, 2007","K. Berry-Maffeo ""Kim""",SF Bay Area,Warm and comfortable.  What else would you want from a sock
B0007Q3TI2:cute_socks!:chi-gal,B0007Q3TI2,Gold Toe Women's Tonal Argyle Knee High Sock: Apparel,apparel,,4.0,Cute socks!,"January 18, 2007",chi-gal,Chicago,"These were very cute socks and have become one of my favorite pairs.  Not as ""stretchy"" as I'd like them to be, but I love the colors and would definitely buy them again"
B0007WM3JC:very_satisfied.:jeffro041,B0007WM3JC,Woodland Camo Vintage Paratrooper Cargo Shorts with Six Pockets: Apparel,apparel,,5.0,Very Satisfied.,"July 30, 2006",Jeffro041,AB,Those shorts were just right. Generous tapes allow excellent adjustment to size. Pocket layout is fine. Very satisfied
B000FCN9JW:nine_west_women's_boot's:vrod,B000FCN9JW,Nine West Women's Vanalee Boot: Apparel,apparel,,5.0,Nine West Women's Boot's,"March 25, 2007",VRod,,This boot fits true to size and is a very sexy boot for a woman biker I just love it
