unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
"B000LHMNVQ:excellent_condition_and_prompt_delivery:musicrules_""music_fanatic""",B000LHMNVQ,Under Armour Heat Gear Tech Tee Womens: Apparel,apparel,,4.0,Excellent condition and prompt delivery,"March 9, 2007","MusicRules ""music fanatic""",USA,"This is ideal for wearing layers of clothing or if you're dressed in a short sleeve over this one.  However, I personally prefer the long sleeved version by the same company. "
B0002NJ862:hush_puppies_shoes:carol_a._robinson,B0002NJ862,Hush Puppies Women's Angel Lo Pump: Apparel,apparel,,4.0,Hush Puppies Shoes,"January 15, 2007",Carol A. Robinson,,Love Hush Puppies.  They are comfortable and I can get a heel low enough for me to be comfortable
B000H8BGO4:why:john_orliski,B000H8BGO4,Tamarac by Slippers International Men's Canoe Moccasin: Apparel,apparel,,4.0,Why,"February 17, 2007",John Orliski,,"The slippers are what I expected. With only a month, I can only say they do the job "
B000HDEJFM:red_sox_nation!:m._c._morton,B000HDEJFM,Boston Red Sox For The Team Long Sleeve T-Shirt: Apparel,apparel,,5.0,Red Sox Nation!,"January 18, 2007",M. C. Morton,North Carolina,"Great overall shirt.  Good quality, wears well.  Wear it proudly"
"B000ME8D44:very_cute:r._hepler_""web_shopper""",B000ME8D44,Elbow Sleeve Knit Shrug Sweater: Apparel,apparel,1 of 1,5.0,Very cute,"March 9, 2007","R. Hepler ""web shopper""",,This sweater fits perfect - exactly what I was looking for and I coudn't go wrong with this fabulous price.  My husband liked it as well
"B000COU9AK:a_great_gift_for_the_busy_professional_woman:w._stultz_""attorney/passion_consultant""",B000COU9AK,Business/Computer Cases Samsonite Ladies Leather Topzip Computer Tote: Apparel,apparel,,4.0,A Great Gift for the Busy Professional Woman,"January 9, 2007","W. Stultz ""attorney/Passion Consultant""",Northern CA United States,"I bought this bag as a gift for a lawyer friend. She loves it, and has told everyone about it. The color allows her to express her personailty while remaining professional, and the size and durability of the bag allow her to eliminate a separate purse, lunchbag, and carryall"
B000A8B8UI:great_casual_pants_for_mud_or_movies.:techdaddy,B000A8B8UI,"Wrangler Rugged Wear Men's Angler Jean, Relaxed Fit, Khaki: Apparel",apparel,,5.0,Great casual pants for mud or movies.,"January 3, 2007",Techdaddy,California USA,"Comfy, tough, lightweight, wrinkly (like me). Surprisingly durable considering how thin the fabric is. Good stitching. VelcroÂ® back pockets will save your wallet! Doesn't offer lots of stupid exterior loops and gear-freak cargo pockets. Not for the tidy country-club set who need creases on everything, but just perfect for active soccer Dads or when the family hound insists on playing Fetch with muddy logs and the like"
"B000EXW10K:exceptionally_comfortable.:i._david_""noodle""",B000EXW10K,Rockport Men's Fast Approach Driving Shoe: Apparel,apparel,1 of 1,5.0,Exceptionally comfortable.,"February 24, 2007","I. David ""noodle""",SoCal,"Like wearing a moccasin only with more support. More supple than most Driving Shoes, and light weight too. Soles wear very well, as do uppers. A Great looking shoe that has become my favorite knocking around shoe, yet plenty dressy for evenings eating out in Southern Cal"
"B0007IQF8G:you_can_have_it_all..:dough_ray__me_""savvy_shopper""",B0007IQF8G,Ladies Leather Credit Card Holder Womens Wallets: Apparel,apparel,6 of 7,5.0,You can have it all..,"February 27, 2006","dough ray  me ""savvy shopper""",Canada,"So glad I didn't have to choose between the convenience of carrying all my cards and the bulkyness of a holder big enough to accommodate them. This wallet is slimline and holds all my cards.
It's been 6 months since I wrote this review, and I only become more satisfied with this wallet. All my cards are easily accessed, viewed and I know immediately if one is missing. The leather is silky soft and durable. People have been asking where I found this item. I think it's the best I've ever purchased"
"B000FS0STA:great_case!:m._l._caron_""gamer_mom""",B000FS0STA,Kroo Forza Creative Labs Zen Vision M Accessory Case: Apparel,apparel,2 of 2,5.0,Great case!,"September 5, 2006","M. L. Caron ""Gamer Mom""","Bucks Co, PA USA","We ordered this case for our son's Creative player, and it's a hit. It fits snuggly, he can access all the functions with no problems, and the loup allows him to attach it to a variety of cords and ""leashes"" during different activities. 

A great value for the money!"
"B000H98VH8:best_shoe_ever:maine_coon_mama_""mcm""",B000H98VH8,"Women's ""Cayman"" Crocs: Apparel",apparel,1 of 1,5.0,Best Shoe Ever,"March 12, 2007","Maine Coon Mama ""MCM""",Texas,"I just don't know where to start.  There just doesn't seem to be a way to describe the comfort.  You will just have to try them on to believe it.  My neighbor, mother, husband and I all swear by this product.  Accept no substitutions.   Attractive...no, but the comfort will blow you away"
B000H98VH8:best_ever_-_don't_buy_imitations:c._lawler,B000H98VH8,"Women's ""Cayman"" Crocs: Apparel",apparel,,5.0,Best Ever - Don't Buy Imitations,"February 18, 2007",C. Lawler,"Whidbey Island, WA","These are the best ever!  I bought these for my daughter and at first was nervous about ordering something like this online and because I had seen similar 'crocs' at local stores for far less.  Well, these are worth every cent!  My daughter and I went to a local store and she compared the way these felt to the local brand...no comparison!  These are the best"
B000H98VH8:health_benefits:cheri_read,B000H98VH8,"Women's ""Cayman"" Crocs: Apparel",apparel,4 of 4,4.0,Health Benefits,"January 7, 2007",Cheri Read,Eastern PA,"I wore these shoes when I worked on my feet all day and they really helped with pain in my feet, ankles, knees and hips. I could really feel the difference from my other work shoes and the ""teeth"" in the shoes on the soles of my feet really felt good. Being diabetic, I am very concerned about circulation and I believe this was a good purchase. A little expensive, but well worth it in the end. I plan on buying more"
B000HQMXCU:great_boots:j._paupaw,B000HQMXCU,Jacques Levine Women's Tammy Suede/Shearling Boot Slipper: Apparel,apparel,,4.0,Great Boots,"March 23, 2007",J. Paupaw,,Soo comfortable and soo warm.  The only thing that sucks about them is that they aren't waterproof
B000HQMXCU:perfect:t._atkinson,B000HQMXCU,Jacques Levine Women's Tammy Suede/Shearling Boot Slipper: Apparel,apparel,,5.0,Perfect,"March 8, 2007",T. Atkinson,"Anytown, USA","I bought these boots just in time before the crazy weather started.  Let me tell you,these boots are great!!!!!!  I read all the reviews and bought them a half size bigger and now they're a little big, regardless, I love them and another thing, they keep my feet very warm and cozy"
B000HQMXCU:size_is_what_it_should_be.:laura_s._bourbin,B000HQMXCU,Jacques Levine Women's Tammy Suede/Shearling Boot Slipper: Apparel,apparel,,4.0,Size is what it should be.,"February 26, 2007",Laura S. Bourbin,,I read the reviews and alot of people said they run 1 to 2 sizes to big. So I always wear a eight and I ordered a 9. They were huge on me. I sold them to a friend. also the ankle part was really wide for my foot when it was in the boot. I'll stick to my Ugg's
B000HQMXCU:fits_perfect_warm_and_comfy:tina_davis,B000HQMXCU,Jacques Levine Women's Tammy Suede/Shearling Boot Slipper: Apparel,apparel,,5.0,Fits perfect warm and comfy,"February 22, 2007",Tina Davis,"Alexandria, VA","Please note, I did not find the need to order up many sizes.  I only ordered a half size up from my normal shoe size and they fit perfectly.  Nice quality boot slippers with excellent traction, nice arch support and a just little lift in the heel which relieves pressure from the low back.  I loves these boots and at a great price too.  Fast efficent shipping as well.  I should say that I bought a pair of White Mountain Suede Shearling boots and I was disappointed with the sizing as well as the quality"
B00008ID1O:excellent_quality_and_value_!:jasonm0817,B00008ID1O,Jockey Elance Bikini 3-Pack Panty: Apparel,apparel,1 of 1,5.0,Excellent quality and value !,"November 5, 2006",jasonm0817,,Purchased this for my girlfriend.  Told me that fits well and was very happy with this.  I am glad to get such a good price on them too
B000147M4C:best_sport_bra_for_larger_bust:l._boone,B000147M4C,Champion Underwire Comfort Strap Bra 161: Apparel,apparel,,5.0,Best Sport bra for larger bust,"February 18, 2007",L. Boone,,I have tried many different sports bras and this one is truly wonderful
B000FIB8AI:i_order_two_of_these_shirts......:kat,B000FIB8AI,Jonden Women's 3/4 Sleeve V-Neck Tee: Apparel,apparel,4 of 4,4.0,I order two of these shirts......,"September 5, 2006",Kat,S.C.,and I am very pleased with them.  They are very comfortable!!  My sugguestion is to order a size larger if you have a little extra weight because the material can be a little clingy
B0002M0APG:my_husband's_favorite_dress_shirt:caren_goldfeld,B0002M0APG,Van Heusen Poplin Dress Shirt: Apparel,apparel,3 of 3,5.0,My Husband's favorite dress shirt,"August 18, 2006",Caren Goldfeld,"Coral Springs, Florida USA",This is my husband's favorite shirt because it's light and comfortable. It is my favorite shirt for him because it needs no ironing and always looks crisp and neat
B0006HTWQK:none_better:richard_l._steinick,B0006HTWQK,"2(x)ist Men's Cotton Brief, 3-Pack: Apparel",apparel,2 of 2,5.0,None better,"October 22, 2005",Richard L. Steinick,,"These are the most comfortable briefs I have ever worn.  They are worth every penny, in my opinion.  They are designed for a man, plus they seem to not gather moisture, as some fabrics do"
"B00080L006:small,_lightweight,_and_beautiful:john_seybold",B00080L006,DOPP Front Pocket Getaway: Apparel,apparel,8 of 8,5.0,"Small, lightweight, and beautiful","March 6, 2006",John Seybold,"Palo Alto, CA","I was looking for the lightest, slimmest possible wallet, and the Dopp Getaway is just about perfect.  For the first couple of weeks I kept sticking my hand in my pocket to make sure it was still there - it's that unobtrusive.  It's made out of soft, thin leather (so thin, actually, that the embossed lettering on my credit cards shows through the surface).  That might affect the durability, but it certainly keeps the overall bulk of the wallet down.  The illustration shows a large embossed crest, but mine arrived with only discreet lettering saying ""Dopp"" at the bottom - a significant improvement, in my mind.  The wallet has pockets for 3 credit cards and a little pouch, open on the top and one side, to hold your cash.    There's also one additional pocket that's ideal for other documents you just have to carry.  The only slight negative for me was the caramel-colored vinyl lining of the cash pocket.  I don't know why they used such a low-class material there.  It's invisible from the outside, and not really offensive, but if I could change one thing, that would be it.  I debated knocking off a star for it, but the overall function and appearance of the wallet is so excellent that I thought it deserved the full five stars.

Overall, if you're disciplined about what you carry, you'll love the small size and low bulk of this wallet."
"B0002PDPEG:romance_in_a_bag.:r._galloway_""whiteboy_bob""",B0002PDPEG,Intimo Men's Classic Stretch Silk Boxers: Apparel,apparel,,5.0,Romance in a bag.,"November 10, 2006","R. Galloway ""Whiteboy Bob""","Los Angeles, CA",It will definitely get her attention in the best possible way
"B000I6ZV50:very_elegant!:sara_mencia_abre_""just_me""",B000I6ZV50,Charles by Charles David Women's Mischief Open Toe Slingback: Apparel,apparel,,4.0,Very elegant!,"March 12, 2007","Sara Mencia Abre ""Just Me""","Santo Domingo, Dominican Republic","This is my first Charles by Charles David shoe.  The material is good, the size too. The only uncomfortable issue was the open toe side, but it after 3 days using them it was ok.

Very nice shoe but definetly it is not a $100 dollars one, if you pay less than $50 will be fair"
